订单号	会员名称	店铺所在地	消费金额	菜品名称	菜品单价	消费数量（单个菜品）	菜品成本	菜品类别	菜品口味	点餐时间
20160803615	孙雨翔	广州	343	糖醋蕃茄溜青花	33	1	12.0	花菜类	爽口	2016-08-03 18:54:26
20160803615	孙雨翔	广州	343	焖猪手	58	1	34.0	猪肉类	香酥	2016-08-03 18:55:06
20160803615	孙雨翔	广州	343	五色糯米饭(七色)	35	1	17.0	米饭类	清淡	2016-08-03 18:55:32
20160803615	孙雨翔	广州	343	豌豆薯仔猪骨汤	39	1	24.0	猪肉类	清淡	2016-08-03 18:56:20
20160804557	沈瑶	广州	1023	芝士烩波士顿龙虾	175	1	130.0	虾类	爽口	2016-08-04 21:54:20
20160804557	沈瑶	广州	1023	辣炒鱿鱼	58	1	35.0	鱼类	微辣	2016-08-04 21:56:12
20160804557	沈瑶	广州	1023	剁椒鱼头	55	1	28.0	鱼类	香辣	2016-08-04 21:56:51
20160804557	沈瑶	广州	1023	辣炒海带丝	19	1	8.0	海藻类	微辣	2016-08-04 21:58:10
20160804557	沈瑶	广州	1023	孜然羊排	88	1	49.0	羊肉类	微辣	2016-08-04 21:58:29
20160804557	沈瑶	广州	1023	凉拌菠菜	27	1	9.0	叶菜类	爽口	2016-08-04 21:59:03
20160804557	沈瑶	广州	1023	葱油凉拌藕片	30	1	10.0	茎菜类	爽口	2016-08-04 22:00:11
20160804557	沈瑶	广州	1023	重庆特色油烧兔	69	1	42.0	其他肉类	麻辣	2016-08-04 22:00:39
20160804557	沈瑶	广州	1023	北冰洋汽水	5	6	2.0	饮料类	果味	2016-08-04 22:01:11
20160804557	沈瑶	广州	1023	哈尔滨啤酒罐装	7	4	3.0	啤酒类	爽口	2016-08-04 22:01:48
20160804557	沈瑶	广州	1023	白饭/大碗	10	3	5.0	米饭类	原味	2016-08-04 22:02:16
20160804557	沈瑶	广州	1023	美妙绝伦之白莲花	29	1	16.0	叶菜类	爽口	2016-08-04 22:02:54
20160804557	沈瑶	广州	1023	蒙古烤羊腿	48	1	25.0	羊肉类	微辣	2016-08-04 22:02:55
20160804557	沈瑶	广州	1023	西瓜胡萝卜沙拉	26	1	8.0	根菜类	甜	2016-08-04 22:03:15
20160804557	沈瑶	广州	1023	香辣爆羊肝	28	1	15.0	羊肉类	香辣	2016-08-04 22:04:08
20160804557	沈瑶	广州	1023	桂圆枸杞鸽子汤	48	1	32.0	其他肉类	香草味	2016-08-04 22:04:19
20160804557	沈瑶	广州	1023	香菇鹌鹑蛋	39	1	17.0	茎菜类	爽口	2016-08-04 22:04:22
20160804557	沈瑶	广州	1023	麻辣小龙虾	99	1	78.0	虾类	香辣	2016-08-04 22:06:12
20160804557	沈瑶	广州	1023	肉丁茄子	39	1	23.0	果菜类	爽口	2016-08-04 22:07:39
20160804557	沈瑶	广州	1023	泡椒凤爪	58	1	32.0	家禽类	中辣	2016-08-04 22:07:52
20160805384	卓亚萍	广州	231	清蒸海鱼	78	1	55.0	鱼类	清淡	2016-08-05 12:27:13
20160805384	卓亚萍	广州	231	照烧鸡腿	16	1	6.0	家禽类	微辣	2016-08-05 12:29:16
20160805384	卓亚萍	广州	231	爆炒鸡翅	56	1	31.0	家禽类	香辣	2016-08-05 12:30:10
20160805384	卓亚萍	广州	231	番茄有机花菜	32	1	10.0	花菜类	爽口	2016-08-05 12:31:29
20160805384	卓亚萍	广州	231	鱼香肉丝拌面	18	1	12.0	面食类	微辣	2016-08-05 12:32:09
20160805384	卓亚萍	广州	231	广式虾仁肠粉	18	1	10.0	肠粉类	咸鲜	2016-08-05 12:32:47
20160805384	卓亚萍	广州	231	意文柠檬汁	13	1	8.0	饮料类	柠檬味	2016-08-05 12:32:54
20160805762	冯少煌	广州	269	培根紫菜卷	30	1	13.0	海藻类	爽口	2016-08-05 17:16:23
20160805762	冯少煌	广州	269	豌豆薯仔猪骨汤	39	1	24.0	猪肉类	清淡	2016-08-05 17:16:25
20160805762	冯少煌	广州	269	焖猪手	58	1	34.0	猪肉类	香酥	2016-08-05 17:16:59
20160805762	冯少煌	广州	269	皮蛋瘦肉粥	16	1	9.0	粥类	咸鲜	2016-08-05 17:17:25
20160805762	冯少煌	广州	269	爆炒猪肝	68	1	32.0	猪肉类	油腻	2016-08-05 17:17:46
20160805762	冯少煌	广州	269	牛肉鸡蛋肠粉	20	1	10.0	肠粉类	咸鲜	2016-08-05 17:18:02
20160805762	冯少煌	广州	269	谷稻小庄	38	1	20.0	饮料类	果味	2016-08-05 17:18:53
20160805682	俞亚萍	广州	407	油焖麻辣虾	65	1	43.0	虾类	麻辣	2016-08-05 18:28:21
20160805682	俞亚萍	广州	407	花蛤蒸蛋	37	1	13.0	贝壳类	葱香	2016-08-05 18:28:34
20160805682	俞亚萍	广州	407	爆炒猪肝	68	1	32.0	猪肉类	油腻	2016-08-05 18:31:12
20160805682	俞亚萍	广州	407	辣炒鱿鱼	58	1	35.0	鱼类	微辣	2016-08-05 18:33:29
20160805682	俞亚萍	广州	407	孜然羊排	88	1	49.0	羊肉类	微辣	2016-08-05 18:33:53
20160805682	俞亚萍	广州	407	剁椒鱼头	55	1	28.0	鱼类	香辣	2016-08-05 18:35:07
20160805682	俞亚萍	广州	407	凉拌蒜蓉西兰花	29	1	9.0	叶菜类	蒜蓉	2016-08-05 18:38:46
20160805682	俞亚萍	广州	407	露露无糖杏仁露	7	1	3.0	饮料类	果味	2016-08-05 18:41:34
20160806894	冯晓婷	广州	345	芝士烩波士顿龙虾	175	1	130.0	虾类	爽口	2016-08-06 11:20:52
20160806894	冯晓婷	广州	345	豌豆薯仔猪骨汤	39	1	24.0	猪肉类	清淡	2016-08-06 11:24:34
20160806894	冯晓婷	广州	345	焖猪手	58	1	34.0	猪肉类	香酥	2016-08-06 11:24:39
20160806894	冯晓婷	广州	345	自制猪肉脯	48	1	29.0	猪肉类	香甜	2016-08-06 11:25:24
20160806894	冯晓婷	广州	345	拌土豆丝	25	1	9.0	根菜类	微辣	2016-08-06 11:25:54
20160806856	周子轩	广州	113	避风塘炒蟹	48	1	29.0	蟹类	微辣	2016-08-06 13:02:04
20160806856	周子轩	广州	113	拌土豆丝	25	1	9.0	根菜类	微辣	2016-08-06 13:04:16
20160806856	周子轩	广州	113	香辣爆羊肝	28	1	15.0	羊肉类	香辣	2016-08-06 13:08:52
20160806856	周子轩	广州	113	白饭/小碗	1	2	0.5	米饭类	原味	2016-08-06 13:16:03
20160806829	徐骏太	广州	360	香酥两吃大虾	89	1	55.0	虾类	香酥	2016-08-06 13:16:22
20160806829	徐骏太	广州	360	清蒸海鱼	78	1	55.0	鱼类	清淡	2016-08-06 13:16:34
20160806829	徐骏太	广州	360	谷稻小庄	38	1	20.0	饮料类	果味	2016-08-06 13:17:56
20160806856	周子轩	广州	113	北冰洋汽水	5	2	2.0	饮料类	果味	2016-08-06 13:18:14
20160806829	徐骏太	广州	360	辣炒鱿鱼	58	1	35.0	鱼类	微辣	2016-08-06 13:20:16
20160806829	徐骏太	广州	360	凉拌蒜蓉西兰花	29	1	9.0	叶菜类	蒜蓉	2016-08-06 13:20:32
20160806829	徐骏太	广州	360	豌豆薯仔猪骨汤	39	1	24.0	猪肉类	清淡	2016-08-06 13:24:36
20160806829	徐骏太	广州	360	美妙绝伦之白莲花	29	1	16.0	叶菜类	爽口	2016-08-06 13:24:39
20160806878	牛金文	广州	325	香酥两吃大虾	89	1	55.0	虾类	香酥	2016-08-06 13:44:56
20160806878	牛金文	广州	325	爆炒猪肝	68	1	32.0	猪肉类	油腻	2016-08-06 13:45:09
20160806878	牛金文	广州	325	焖猪手	58	1	34.0	猪肉类	香酥	2016-08-06 13:45:53
20160806878	牛金文	广州	325	芹菜炒腰花	18	1	9.0	猪肉类	清香	2016-08-06 13:46:08
20160806878	牛金文	广州	325	凉拌菠菜	27	1	9.0	叶菜类	爽口	2016-08-06 13:46:13
20160806878	牛金文	广州	325	凉拌蒜蓉西兰花	29	1	9.0	叶菜类	蒜蓉	2016-08-06 13:47:24
20160806878	牛金文	广州	325	五色糯米饭(七色)	35	1	17.0	米饭类	清淡	2016-08-06 13:48:14
20160806878	牛金文	广州	325	白饭/小碗	1	1	0.5	米饭类	原味	2016-08-06 13:48:25
20160806447	柴豪逊	广州	642	麻辣小龙虾	99	1	78.0	虾类	香辣	2016-08-06 17:16:56
20160806447	柴豪逊	广州	642	蒙古烤羊腿	48	1	25.0	羊肉类	微辣	2016-08-06 17:20:57
20160806447	柴豪逊	广州	642	白饭/小碗	1	6	0.5	米饭类	原味	2016-08-06 17:21:18
20160806447	柴豪逊	广州	642	番茄炖牛腩	35	1	20.0	牛肉类	酸辣	2016-08-06 17:22:01
20160806447	柴豪逊	广州	642	金玉良缘	30	1	12.0	茎菜类	微辣	2016-08-06 17:23:11
20160806447	柴豪逊	广州	642	芝麻烤紫菜	25	1	10.0	海藻类	香酥	2016-08-06 17:24:29
20160806447	柴豪逊	广州	642	蒜香辣花甲	45	1	29.0	贝壳类	微辣	2016-08-06 17:24:41
20160806447	柴豪逊	广州	642	孜然羊排	88	1	49.0	羊肉类	微辣	2016-08-06 17:25:13
20160806447	柴豪逊	广州	642	凉拌菠菜	27	1	9.0	叶菜类	爽口	2016-08-06 17:25:24
20160806447	柴豪逊	广州	642	剁椒鱼头	55	1	28.0	鱼类	香辣	2016-08-06 17:25:56
20160806447	柴豪逊	广州	642	自制猪肉脯	48	1	29.0	猪肉类	香甜	2016-08-06 17:27:18
20160806447	柴豪逊	广州	642	大理石奶油蛋糕	13	1	8.0	甜点类	奶香	2016-08-06 17:27:36
20160806447	柴豪逊	广州	642	水煮鱼	65	1	45.0	鱼类	麻辣	2016-08-06 17:28:25
20160806447	柴豪逊	广州	642	辣炒鱿鱼	58	1	35.0	鱼类	微辣	2016-08-06 17:28:50
20160806677	赵晟玉	广州	183	水煮鱼	65	1	45.0	鱼类	麻辣	2016-08-06 20:48:36
20160806677	赵晟玉	广州	183	南瓜芝士包	10	1	5.0	面包类	甜	2016-08-06 20:52:25
20160806677	赵晟玉	广州	183	培根花菜	35	1	15.0	花菜类	爽口	2016-08-06 20:55:03
20160806677	赵晟玉	广州	183	谷稻小庄	38	1	20.0	饮料类	果味	2016-08-06 20:57:41
20160806677	赵晟玉	广州	183	五色糯米饭(七色)	35	1	17.0	米饭类	清淡	2016-08-06 21:00:51
20160807875	李奇芳	广州	716	芝士烩波士顿龙虾	175	1	130.0	虾类	爽口	2016-08-07 13:32:37
20160807875	李奇芳	广州	716	自制猪肉脯	48	1	29.0	猪肉类	香甜	2016-08-07 13:33:06
20160807875	李奇芳	广州	716	爆炒猪肝	68	1	32.0	猪肉类	油腻	2016-08-07 13:33:32
20160807875	李奇芳	广州	716	芹菜炒腰花	18	1	9.0	猪肉类	清香	2016-08-07 13:33:35
20160807875	李奇芳	广州	716	焖猪手	58	1	34.0	猪肉类	香酥	2016-08-07 13:33:46
20160807875	李奇芳	广州	716	豌豆薯仔猪骨汤	39	1	24.0	猪肉类	清淡	2016-08-07 13:33:51
20160807875	李奇芳	广州	716	谷稻小庄	38	1	20.0	饮料类	果味	2016-08-07 13:34:03
20160807875	李奇芳	广州	716	清蒸海鱼	78	1	55.0	鱼类	清淡	2016-08-07 13:34:44
20160807875	李奇芳	广州	716	冰糖红豆薏米粥	15	1	9.0	粥类	爽口	2016-08-07 13:34:48
20160807875	李奇芳	广州	716	凉拌菠菜	27	1	9.0	叶菜类	爽口	2016-08-07 13:35:27
20160807875	李奇芳	广州	716	炝炒大白菜	29	1	15.0	叶菜类	微辣	2016-08-07 13:35:29
20160807875	李奇芳	广州	716	大蒜苋菜	30	1	18.0	叶菜类	蒜香	2016-08-07 13:35:45
20160807875	李奇芳	广州	716	美妙绝伦之白莲花	29	1	16.0	叶菜类	爽口	2016-08-07 13:35:48
20160807875	李奇芳	广州	716	五色糯米饭(七色)	35	1	17.0	米饭类	清淡	2016-08-07 13:36:22
20160807875	李奇芳	广州	716	凉拌蒜蓉西兰花	29	1	9.0	叶菜类	蒜蓉	2016-08-07 13:36:42
20160807909	麦凯泽	广州	471	百里香奶油烤红酒牛肉	178	1	70.0	牛肉类	香甜	2016-08-07 21:25:18
20160807909	麦凯泽	广州	471	葱油凉拌藕片	30	1	10.0	茎菜类	爽口	2016-08-07 21:25:32
20160807909	麦凯泽	广州	471	孜然羊排	88	1	49.0	羊肉类	微辣	2016-08-07 21:28:22
20160807909	麦凯泽	广州	471	芝士烩波士顿龙虾	175	1	130.0	虾类	爽口	2016-08-07 21:30:21
20160808571	赵茁然	广州	243	葱姜炒蟹	109	1	80.0	蟹类	葱香	2016-08-08 19:25:57
20160808571	赵茁然	广州	243	三丝鳝鱼	55	1	20.0	其他水产	爽口	2016-08-08 19:27:10
20160808571	赵茁然	广州	243	大蒜苋菜	30	1	18.0	叶菜类	蒜香	2016-08-08 19:29:56
20160808571	赵茁然	广州	243	豌豆薯仔猪骨汤	39	1	24.0	猪肉类	清淡	2016-08-08 19:31:16
20160808571	赵茁然	广州	243	白饭/大碗	10	1	5.0	米饭类	原味	2016-08-08 19:35:42
20160809242	麦凯泽	广州	224	水煮鱼	65	1	45.0	鱼类	麻辣	2016-08-09 13:26:52
20160809242	麦凯泽	广州	224	培根花菜	35	1	15.0	花菜类	爽口	2016-08-09 13:29:06
20160809242	麦凯泽	广州	224	凉拌菠菜	27	1	9.0	叶菜类	爽口	2016-08-09 13:29:10
20160809242	麦凯泽	广州	224	焖猪手	58	1	34.0	猪肉类	香酥	2016-08-09 13:29:20
20160809242	麦凯泽	广州	224	白饭/小碗	1	3	0.5	米饭类	原味	2016-08-09 13:29:38
20160809242	麦凯泽	广州	224	蓝带啤酒罐装	9	4	5.0	啤酒类	爽口	2016-08-09 13:30:18
20160809751	徐宇皓	广州	407	香酥两吃大虾	89	1	55.0	虾类	香酥	2016-08-09 17:38:51
20160809751	徐宇皓	广州	407	白饭/小碗	1	6	0.5	米饭类	原味	2016-08-09 17:41:25
20160809751	徐宇皓	广州	407	自制猪肉脯	48	1	29.0	猪肉类	香甜	2016-08-09 17:41:48
20160809751	徐宇皓	广州	407	焖猪手	58	1	34.0	猪肉类	香酥	2016-08-09 17:41:55
20160809751	徐宇皓	广州	407	芹菜炒腰花	18	1	9.0	猪肉类	清香	2016-08-09 17:44:16
20160809751	徐宇皓	广州	407	辣炒鱿鱼	58	1	35.0	鱼类	微辣	2016-08-09 17:45:39
20160809751	徐宇皓	广州	407	谷稻小庄	38	1	20.0	饮料类	果味	2016-08-09 17:46:24
20160809751	徐宇皓	广州	407	水煮鱼	65	1	45.0	鱼类	麻辣	2016-08-09 17:46:46
20160809751	徐宇皓	广州	407	凉拌菠菜	27	1	9.0	叶菜类	爽口	2016-08-09 17:49:55
20160810678	张蒂菲	广州	160	水煮鱼	65	1	45.0	鱼类	麻辣	2016-08-10 17:42:01
20160810678	张蒂菲	广州	160	炝炒大白菜	29	1	15.0	叶菜类	微辣	2016-08-10 17:44:53
20160810678	张蒂菲	广州	160	美妙绝伦之白莲花	29	1	16.0	叶菜类	爽口	2016-08-10 17:46:45
20160810678	张蒂菲	广州	160	农夫山泉NFC果汁100%橙汁	6	1	3.0	饮料类	果味	2016-08-10 17:47:43
20160810678	张蒂菲	广州	160	凉拌蒜蓉西兰花	29	1	9.0	叶菜类	蒜蓉	2016-08-10 17:54:27
20160810678	张蒂菲	广州	160	白饭/小碗	1	2	0.5	米饭类	原味	2016-08-10 17:55:05
20160810764	范曜纲	广州	830	香酥两吃大虾	89	1	55.0	虾类	香酥	2016-08-10 19:40:13
20160810764	范曜纲	广州	830	紫薯面包卷	20	1	10.0	甜点类	甜	2016-08-10 19:41:01
20160810764	范曜纲	广州	830	玉竹南北杏鸭腿汤	35	1	12.0	家禽类	爽口	2016-08-10 19:41:08
20160810764	范曜纲	广州	830	泡椒凤爪	58	1	32.0	家禽类	中辣	2016-08-10 19:41:11
20160810764	范曜纲	广州	830	五色糯米饭(七色)	35	1	17.0	米饭类	清淡	2016-08-10 19:41:20
20160810764	范曜纲	广州	830	黄花菜炒木耳	35	1	15.0	花菜类	葱香	2016-08-10 19:42:57
20160810764	范曜纲	广州	830	冬瓜炒苦瓜	29	1	10.0	果菜类	酱香	2016-08-10 19:43:15
20160810764	范曜纲	广州	830	麻辣小龙虾	99	1	78.0	虾类	香辣	2016-08-10 19:44:21
20160810764	范曜纲	广州	830	百里香奶油烤红酒牛肉	178	1	70.0	牛肉类	香甜	2016-08-10 19:45:21
20160810764	范曜纲	广州	830	打卤面	26	1	10.0	面食类	爽口	2016-08-10 19:46:41
20160810764	范曜纲	广州	830	路易拉菲红酒干红	158	1	100.0	红酒类	果味	2016-08-10 19:46:46
20160810764	范曜纲	广州	830	大蒜苋菜	30	1	18.0	叶菜类	蒜香	2016-08-10 19:46:51
20160810764	范曜纲	广州	830	谷稻小庄	38	1	20.0	饮料类	果味	2016-08-10 19:47:05
20160811680	胡志广	广州	592	谷稻小庄	38	2	20.0	饮料类	果味	2016-08-11 20:45:01
20160811680	胡志广	广州	592	油焖麻辣虾	65	1	43.0	虾类	麻辣	2016-08-11 20:45:03
20160811680	胡志广	广州	592	酸辣藕丁	33	1	15.0	茎菜类	酸辣	2016-08-11 20:45:51
20160811680	胡志广	广州	592	辣炒田螺	35	1	15.0	贝壳类	微辣	2016-08-11 20:47:39
20160811680	胡志广	广州	592	木须豌豆	32	1	19.0	果菜类	爽口	2016-08-11 20:48:56
20160811680	胡志广	广州	592	泡椒凤爪	58	1	32.0	家禽类	中辣	2016-08-11 20:48:57
20160811680	胡志广	广州	592	番茄炖秋葵	35	1	15.0	茎菜类	酸甜	2016-08-11 20:49:25
20160811680	胡志广	广州	592	南瓜枸杞小饼干	19	1	10.0	甜点类	香酥	2016-08-11 20:50:27
20160811680	胡志广	广州	592	一品香酥藕	10	1	4.0	甜点类	香酥	2016-08-11 20:51:38
20160811680	胡志广	广州	592	白饭/大碗	10	2	5.0	米饭类	原味	2016-08-11 20:55:45
20160811680	胡志广	广州	592	水煮鱼	65	1	45.0	鱼类	麻辣	2016-08-11 20:56:16
20160811680	胡志广	广州	592	姜葱炒花蟹	45	1	27.0	蟹类	爽口	2016-08-11 20:56:48
20160811680	胡志广	广州	592	独家薄荷鲜虾牛肉卷	45	1	30.0	牛肉类	咸鲜	2016-08-11 20:56:50
20160811680	胡志广	广州	592	番茄蛋汤	25	1	13.0	家禽类	清淡	2016-08-11 20:57:35
20160811680	胡志广	广州	592	五彩豆	29	1	19.0	果菜类	清淡	2016-08-11 20:58:11
20160812479	赵坤	广州	843	芝士烩波士顿龙虾	175	1	130.0	虾类	爽口	2016-08-12 18:51:41
20160812479	赵坤	广州	843	爆炒猪肝	68	1	32.0	猪肉类	油腻	2016-08-12 18:52:34
20160812479	赵坤	广州	843	番茄甘蓝	33	1	10.0	根菜类	蒜香	2016-08-12 18:54:08
20160812479	赵坤	广州	843	油焖麻辣虾	65	1	43.0	虾类	麻辣	2016-08-12 18:54:15
20160812479	赵坤	广州	843	干锅田鸡	88	1	40.0	其他肉类	麻辣	2016-08-12 18:55:31
20160812479	赵坤	广州	843	52度泸州老窖	159	1	85.0	白酒类	清香	2016-08-12 18:57:15
20160812479	赵坤	广州	843	蒜香辣花甲	45	1	29.0	贝壳类	微辣	2016-08-12 18:57:20
20160812479	赵坤	广州	843	金玉良缘	30	1	12.0	茎菜类	微辣	2016-08-12 18:58:45
20160812479	赵坤	广州	843	核桃葡萄干土司	19	1	10.0	甜点类	酸甜	2016-08-12 19:00:38
20160812479	赵坤	广州	843	白饭/大碗	10	1	5.0	米饭类	原味	2016-08-12 19:00:39
20160812479	赵坤	广州	843	五色糯米饭(七色)	35	1	17.0	米饭类	清淡	2016-08-12 19:02:47
20160812479	赵坤	广州	843	香辣爆羊肝	28	1	15.0	羊肉类	香辣	2016-08-12 19:03:02
20160812479	赵坤	广州	843	大蒜苋菜	30	1	18.0	叶菜类	蒜香	2016-08-12 19:03:12
20160812623	李海峰	广州	510	凉拌菠菜	27	1	9.0	叶菜类	爽口	2016-08-12 19:05:04
20160812623	李海峰	广州	510	麻辣小龙虾	99	1	78.0	虾类	香辣	2016-08-12 19:05:22
20160812623	李海峰	广州	510	白饭/小碗	1	6	0.5	米饭类	原味	2016-08-12 19:05:46
20160812479	赵坤	广州	843	焖猪手	58	1	34.0	猪肉类	香酥	2016-08-12 19:05:56
20160812623	李海峰	广州	510	自制猪肉脯	48	1	29.0	猪肉类	香甜	2016-08-12 19:06:17
20160812623	李海峰	广州	510	爆炒猪肝	68	1	32.0	猪肉类	油腻	2016-08-12 19:06:44
20160812623	李海峰	广州	510	辣炒鱿鱼	58	1	35.0	鱼类	微辣	2016-08-12 19:08:36
20160812623	李海峰	广州	510	剁椒鱼头	55	1	28.0	鱼类	香辣	2016-08-12 19:09:04
20160812623	李海峰	广州	510	大理石奶油蛋糕	13	1	8.0	甜点类	奶香	2016-08-12 19:11:08
20160812623	李海峰	广州	510	孜然羊排	88	1	49.0	羊肉类	微辣	2016-08-12 19:15:49
20160812623	李海峰	广州	510	蒙古烤羊腿	48	1	25.0	羊肉类	微辣	2016-08-12 19:16:45
20160812765	胡博航	广州	739	麻辣小龙虾	99	1	78.0	虾类	香辣	2016-08-12 19:33:19
20160812765	胡博航	广州	739	凉拌蒜蓉西兰花	29	1	9.0	叶菜类	蒜蓉	2016-08-12 19:35:43
20160812765	胡博航	广州	739	避风塘炒蟹	48	1	29.0	蟹类	微辣	2016-08-12 19:36:10
20160812765	胡博航	广州	739	红酒土豆烧鸭腿	48	1	20.0	家禽类	微辣	2016-08-12 19:38:05
20160812765	胡博航	广州	739	蒜香辣花甲	45	1	29.0	贝壳类	微辣	2016-08-12 19:38:41
20160812765	胡博航	广州	739	葡萄奶酥(超酥香的饼干)	9	1	3.0	糕点类	香酥	2016-08-12 19:39:17
20160812765	胡博航	广州	739	葱油凉拌藕片	30	1	10.0	茎菜类	爽口	2016-08-12 19:39:51
20160812765	胡博航	广州	739	冰糖红豆薏米粥	15	1	9.0	粥类	爽口	2016-08-12 19:43:18
20160812765	胡博航	广州	739	自制猪肉脯	48	1	29.0	猪肉类	香甜	2016-08-12 19:43:54
20160812765	胡博航	广州	739	清蒸蝶鱼	56	1	30.0	鱼类	爽口	2016-08-12 19:45:18
20160812765	胡博航	广州	739	农夫山泉NFC果汁100%橙汁	6	1	3.0	饮料类	果味	2016-08-12 19:46:20
20160812765	胡博航	广州	739	法国波尔多AOC干红葡萄酒原	159	1	100.0	红酒类	果味	2016-08-12 19:49:15
20160812765	胡博航	广州	739	北冰洋汽水	5	1	2.0	饮料类	果味	2016-08-12 19:49:20
20160812765	胡博航	广州	739	五色糯米饭(七色)	35	1	17.0	米饭类	清淡	2016-08-12 19:49:23
20160812765	胡博航	广州	739	白饭/大碗	10	1	5.0	米饭类	原味	2016-08-12 19:49:44
20160812765	胡博航	广州	739	爆炒双丝	35	1	15.0	根菜类	微辣	2016-08-12 19:50:14
20160812765	胡博航	广州	739	五彩豆	29	1	19.0	果菜类	清淡	2016-08-12 19:51:58
20160812765	胡博航	广州	739	糖醋蕃茄溜青花	33	1	12.0	花菜类	爽口	2016-08-12 19:52:40
